timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
92346.105442811,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.13884502,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.172238581,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.205630826,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.239022887,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.272414744,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.30580712,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.339210551,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.372610315,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.122432210353338,33.199679230152356
92346.406007672,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.204601479046829,33.199679230152356
92346.439404418,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.2867707477403485,33.199679230152356
92346.472801089,-1.1205737337516837,-61.81474480151229,78.4357048166151,-3.2867707477403485,33.199679230152356
92346.506204594,-1.1205737337516837,-61.81474480151229,78.52408307556342,-3.3689400164338537,33.199679230152356
92346.539603599,-1.1205737337516837,-61.81474480151229,78.52408307556342,-3.3689400164338537,33.27987169206094
92346.573000604,-1.2102196324518104,-61.81474480151229,78.52408307556342,-3.451109285127359,33.27987169206094
92346.606402776,-1.2998655311519514,-61.81474480151229,78.52408307556342,-3.6154478225143833,33.27987169206094
92346.639810521,-1.479157328552219,-61.81474480151229,78.52408307556342,-3.861955628594899,33.27987169206094
92346.673203286,-2.017032720753022,-61.81474480151229,78.17057003977021,-4.765817584223498,33.27987169206094
92346.706595198,-3.0927835051546424,-61.53119092627599,77.81705700397703,-6.491372226787178,33.27987169206094
92346.739988537,-4.527117884356784,-61.43667296786389,77.37516570923552,-9.038619556285951,33.27987169206094
92346.773380468,-6.051098162259066,-61.43667296786389,76.04949182501105,-12.3253903040263,33.03929430633522
92346.806771936,-7.754370237561631,-61.43667296786389,73.48652231551037,-15.858668857847164,33.03929430633522
92346.840163663,-9.367996414164054,-61.43667296786389,70.57003977021651,-19.638455217748557,33.03929430633522
92346.873555335,-10.802330793366195,-61.43667296786389,67.83031374281927,-23.336072308956446,33.199679230152356
92346.906946711,-11.878081577767816,-61.43667296786389,65.1789659743703,-26.29416598192276,33.27987169206094
92346.940337994,-12.50560286866876,-61.342155009451794,62.96950950066284,-29.005751848808544,33.27987169206094
92346.973729999,-12.50560286866876,-61.342155009451794,61.11356606274856,-30.813475760065728,33.27987169206094
92347.007122967,-12.147019273868224,-61.247637051039696,60.05302695536898,-31.881676253081352,33.27987169206094
92347.040514861,-11.609143881667421,-61.247637051039696,59.61113566062747,-32.21035332785537,33.27987169206094
92347.073906737,-11.071268489466604,-61.247637051039696,59.52275740167917,-32.04601479046836,33.27987169206094
92347.107299317,-10.533393097265801,-61.247637051039696,59.52275740167917,-31.881676253081352,33.27987169206094
92347.140691175,-10.085163603765125,-61.247637051039696,59.52275740167917,-31.717337715694327,33.27987169206094
92347.174082589,-9.905871806364857,-61.247637051039696,59.52275740167917,-31.635168447000822,33.27987169206094
92347.207474984,-9.636934110264448,-61.247637051039696,59.52275740167917,-31.635168447000822,33.27987169206094
92347.240867008,-9.547288211564322,-61.247637051039696,59.52275740167917,-31.635168447000822,33.27987169206094
92347.2742597,-9.547288211564322,-61.247637051039696,59.52275740167917,-31.635168447000822,33.27987169206094
92347.307651151,-9.367996414164054,-61.247637051039696,59.52275740167917,-31.635168447000822,33.27987169206094
92347.341043175,-9.278350515463913,-61.247637051039696,59.52275740167917,-31.552999178307317,33.27987169206094
92347.374436626,-9.188704616763786,-61.247637051039696,59.52275740167917,-31.470829909613812,33.27987169206094
92347.407828929,-9.188704616763786,-61.247637051039696,59.52275740167917,-31.306491372226787,33.27987169206094
92347.441224639,-9.188704616763786,-61.247637051039696,59.52275740167917,-30.649137222678718,33.27987169206094
92347.474618552,-9.099058718063645,-61.247637051039696,59.52275740167917,-29.416598192276084,33.27987169206094
92347.508019873,-9.099058718063645,-61.247637051039696,59.52275740167917,-27.526705012325394,33.27987169206094
92347.541425694,-9.099058718063645,-61.247637051039696,59.52275740167917,-24.97945768282662,33.27987169206094
92347.574823052,-9.099058718063645,-61.247637051039696,59.699513919575764,-22.103533278553826,33.27987169206094
92347.608218132,-9.099058718063645,-61.247637051039696,60.141405214317274,-18.898931799506983,33.27987169206094
92347.641616805,-9.099058718063645,-61.247637051039696,61.467079098541774,-15.529991783073129,33.27987169206094
92347.675017588,-9.099058718063645,-61.247637051039696,63.676535572249236,-12.161051766639275,33.36006415396952
92347.708412335,-9.099058718063645,-61.342155009451794,66.59301811754307,-8.956450287592446,33.36006415396952
92347.741806193,-9.099058718063645,-61.62570888468809,69.77463543968184,-6.162695152013143,33.36006415396952
92347.775200107,-9.188704616763786,-61.72022684310019,73.48652231551037,-3.6154478225143833,33.199679230152356
92347.808592484,-9.188704616763786,-61.81474480151229,77.19840919133892,-1.6433853738701742,33.03929430633522
92347.841985379,-9.188704616763786,-61.90926275992439,80.99867432611578,-0.16433853738702453,32.95910184442664
92347.875378848,-9.099058718063645,-62.00378071833648,84.09191338930623,0.82169268693508,32.95910184442664
92347.908771169,-9.099058718063645,-62.38185255198488,86.7432611577552,1.3968775677896588,32.95910184442664
92347.942163305,-9.099058718063645,-63.42155009451796,87.5386654882899,1.5612161051766549,32.95910184442664
92347.975562903,-9.099058718063645,-64.83931947069942,86.8316394167035,1.7255546425636794,32.95910184442664
