timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
215.510298901,29.057337220602534,-44.68431771894094,82.83261802575109,3.0620467365028077,5.431619786614931
215.543755764,30.32069970845481,-44.68431771894094,82.83261802575109,3.0620467365028077,5.431619786614931
215.577187942,31.486880466472314,-44.68431771894094,82.83261802575109,3.0620467365028077,5.431619786614931
215.610617621,32.55587949465502,-44.68431771894094,82.83261802575109,3.0620467365028077,5.431619786614931
215.644075836,33.52769679300292,-44.68431771894094,82.83261802575109,3.0620467365028077,5.431619786614931
215.677503403,34.402332361516045,-44.68431771894094,82.83261802575109,2.981466559226419,5.431619786614931
215.7109356,35.276967930029144,-44.68431771894094,82.83261802575109,2.7397260273972677,5.431619786614931
215.744396111,35.9572400388727,-44.68431771894094,82.83261802575109,2.7397260273972677,5.431619786614931
215.777827734,36.63751214771622,-44.68431771894094,82.83261802575109,2.820306204673642,5.431619786614931
215.811259301,37.1234207968902,-44.68431771894094,82.83261802575109,2.659145850120879,5.431619786614931
215.844711609,37.60932944606415,-44.68431771894094,82.83261802575109,2.497985495568102,5.431619786614931
215.878142917,37.9980563654033,-44.68431771894094,82.83261802575109,2.7397260273972677,5.431619786614931
215.911576285,38.0952380952381,-44.68431771894094,82.83261802575109,2.981466559226419,5.431619786614931
215.945036452,37.9008746355685,-44.765784114052956,82.83261802575109,2.981466559226419,5.431619786614931
215.978469675,37.706511175898925,-44.84725050916497,82.83261802575109,2.981466559226419,5.0436469447138705
216.011896176,37.51214771622935,-44.84725050916497,82.91845493562232,3.0620467365028077,4.558680892337534
216.045354583,37.51214771622935,-44.84725050916497,82.91845493562232,3.0620467365028077,4.558680892337534
216.078785177,37.51214771622935,-44.84725050916497,83.26180257510728,3.0620467365028077,4.461687681862259
216.112217159,37.41496598639455,-44.765784114052956,83.862660944206,3.0620467365028077,4.461687681862259
216.145731788,37.41496598639455,-44.765784114052956,84.54935622317598,3.0620467365028077,4.461687681862259
216.179156048,37.31778425655975,-45.010183299389006,85.15021459227466,3.0620467365028077,4.364694471387011
216.212581049,37.31778425655975,-45.17311608961303,85.66523605150215,2.981466559226419,4.364694471387011
216.246072196,37.220602526724974,-45.25458248472505,86.09442060085837,3.0620467365028077,4.364694471387011
216.279502012,36.831875607385825,-45.25458248472505,86.43776824034336,3.0620467365028077,4.364694471387011
216.312930753,36.05442176870747,-45.336048879837065,86.78111587982832,3.0620467365028077,4.364694471387011
216.346431882,34.791059280855194,-45.336048879837065,87.03862660944205,3.0620467365028077,4.364694471387011
216.379856439,33.13896987366377,-45.336048879837065,87.2961373390558,3.1426269137791962,4.364694471387011
216.41328194,31.19533527696794,-45.336048879837065,87.55364806866953,3.1426269137791962,4.364694471387011
216.44676518,29.057337220602534,-45.336048879837065,87.81115879828326,3.1426269137791962,4.364694471387011
216.480190681,26.724975704567527,-45.336048879837065,87.98283261802575,3.1426269137791962,4.364694471387011
216.513622293,24.198250728862973,-45.336048879837065,88.06866952789701,3.1426269137791962,4.364694471387011
216.547082275,21.768707482993193,-45.41751527494908,88.24034334763948,3.1426269137791962,4.364694471387011
216.580512775,19.339164237123427,-45.41751527494908,88.32618025751074,3.1426269137791962,4.364694471387011
216.613946332,17.006802721088434,-45.41751527494908,88.32618025751074,3.1426269137791962,4.364694471387011
216.64739935,15.354713313896994,-45.41751527494908,88.41201716738198,3.1426269137791962,4.461687681862259
216.680831296,13.605442176870739,-45.41751527494908,88.41201716738198,3.1426269137791962,4.461687681862259
216.714263259,12.0505344995141,-45.41751527494908,88.41201716738198,3.1426269137791962,4.461687681862259
216.747719852,10.787172011661823,-45.41751527494908,88.41201716738198,3.223207091055585,4.461687681862259
216.781151908,9.620991253644306,-45.41751527494908,88.41201716738198,3.223207091055585,4.461687681862259
216.814580965,8.649173955296405,-45.41751527494908,88.41201716738198,3.223207091055585,4.461687681862259
216.848036224,7.871720116618079,-45.41751527494908,88.41201716738198,3.223207091055585,4.461687681862259
216.881466855,7.288629737609327,-45.41751527494908,88.32618025751074,3.223207091055585,4.946653734238595
216.914898304,6.899902818270178,-45.41751527494908,88.32618025751074,3.223207091055585,5.140640155189132
216.948361367,6.608357628765788,-45.41751527494908,88.15450643776822,3.223207091055585,5.237633365664408
216.981789986,6.316812439261412,-45.41751527494908,87.81115879828326,3.384367445608376,5.237633365664408
217.015223309,6.316812439261412,-45.41751527494908,87.63948497854076,4.029008863819499,5.334626576139684
217.048730297,6.219630709426639,-45.41751527494908,87.4678111587983,4.995970991136176,5.334626576139684
217.082154823,6.219630709426639,-45.41751527494908,87.2961373390558,6.204673650282032,5.334626576139684
217.115579442,6.02526724975705,-45.41751527494908,86.78111587982832,7.735697018533443,5.334626576139684
217.149060875,5.830903790087461,-45.41751527494908,85.75107296137338,9.347300564061229,4.946653734238595
217.182490143,5.830903790087461,-45.41751527494908,84.37768240343348,11.03948428686543,4.461687681862259
217.21592141,5.830903790087461,-45.41751527494908,82.74678111587983,12.89282836422241,4.461687681862259
217.249413324,5.830903790087461,-45.41751527494908,81.11587982832617,14.987912973408541,4.461687681862259
217.282836388,5.830903790087461,-45.41751527494908,79.57081545064378,17.163577759871075,4.364694471387011
217.316258581,5.73372206025266,-45.41751527494908,78.11158798283262,19.419822723609997,4.364694471387011
217.349738588,5.73372206025266,-45.41751527494908,76.73819742489269,21.676067687348905,4.364694471387011
217.383166781,5.73372206025266,-45.41751527494908,75.45064377682405,24.01289282836423,4.364694471387011
217.416598993,5.73372206025266,-45.41751527494908,74.24892703862659,26.18855761482675,4.364694471387011
217.450057667,5.73372206025266,-45.41751527494908,73.04721030042919,28.04190169218373,4.364694471387011
217.483486397,5.73372206025266,-45.41751527494908,71.84549356223175,29.895245769540708,4.364694471387011
217.516916109,5.636540330417873,-45.41751527494908,70.81545064377684,31.58742949234488,4.364694471387011
217.550371394,5.636540330417873,-45.41751527494908,69.95708154506437,33.19903303787268,4.2677012609117355
217.583807717,5.636540330417873,-45.41751527494908,69.18454935622319,34.6494762288477,4.2677012609117355
217.617242577,5.636540330417873,-45.41751527494908,68.75536480686694,35.93875906526995,4.2677012609117355
217.650744787,5.636540330417873,-45.41751527494908,68.41201716738198,37.06688154713939,4.2677012609117355
217.684171647,5.5393586005831,-45.41751527494908,68.24034334763948,37.7921031426269,4.2677012609117355
217.71759634,5.4421768707483125,-45.41751527494908,68.24034334763948,38.43674456083804,4.170708050436474
217.751078106,4.956268221574334,-45.41751527494908,68.24034334763948,39.081385979049145,4.170708050436474
217.78450404,4.081632653061234,-45.41751527494908,68.24034334763948,39.564867042707505,4.170708050436474
217.817936474,2.7210884353741562,-45.41751527494908,68.24034334763948,40.048348106365836,4.170708050436474
217.851393574,0.971817298347915,-45.41751527494908,68.24034334763948,40.20950846091861,3.7827352085353994
217.884826101,-0.971817298347915,-45.41751527494908,68.32618025751074,40.290088638195016,3.0067895247332785
217.918257353,-2.9154518950437307,-45.4989816700611,68.32618025751074,40.290088638195016,1.7458777885547931
217.951718405,-4.859086491739546,-45.4989816700611,68.32618025751074,40.290088638195016,0.48496605237633617
217.985149901,-6.705539358600589,-45.4989816700611,68.32618025751074,40.290088638195016,-0.9699321047526723
218.018580286,-8.551992225461618,-45.4989816700611,68.32618025751074,40.20950846091861,-2.327837051406405
218.052094226,-9.912536443148696,-45.4989816700611,68.32618025751074,40.20950846091861,-3.7827352085353994
218.085520833,-10.981535471331398,-45.4989816700611,68.32618025751074,40.20950846091861,-5.140640155189132
218.118943386,-12.147716229348887,-45.4989816700611,68.24034334763948,40.12892828364224,-6.401551891367603
218.152429955,-13.119533527696788,-45.4989816700611,67.98283261802575,40.12892828364224,-7.6624636275460745
218.185857989,-13.896987366375129,-45.4989816700611,67.81115879828326,40.12892828364224,-8.82638215324927
218.219287411,-14.577259475218668,-45.4989816700611,67.72532188841203,40.12892828364224,-9.893307468477204
218.25274674,-15.451895043731781,-45.4989816700611,67.63948497854076,40.12892828364224,-11.057225994180413
218.286175311,-15.937803692905732,-45.4989816700611,67.63948497854076,40.12892828364224,-12.124151309408333
218.319607826,-16.326530612244895,-45.4989816700611,67.55364806866953,40.12892828364224,-13.094083414161005
218.35306734,-16.423712342079682,-45.4989816700611,67.55364806866953,40.12892828364224,-14.161008729388953
218.386497207,-16.326530612244895,-45.4989816700611,67.55364806866953,40.12892828364224,-15.130940834141612
218.419928259,-16.326530612244895,-45.580448065173115,67.55364806866953,40.12892828364224,-16.003879728419008
218.453383977,-16.423712342079682,-45.580448065173115,67.46781115879827,40.12892828364224,-17.070805043646942
218.486815863,-16.715257531584058,-45.580448065173115,67.46781115879827,40.12892828364224,-18.137730358874876
218.520246766,-16.715257531584058,-45.580448065173115,67.46781115879827,40.12892828364224,-19.49563530552861
218.55370117,-16.715257531584058,-45.580448065173115,67.46781115879827,40.12892828364224,-21.04752667313288
218.587131333,-16.229348882410108,-45.580448065173115,67.46781115879827,40.12892828364224,-22.793404461687686
218.620558626,-16.13216715257532,-45.906313645621175,67.46781115879827,40.12892828364224,-24.733268671193017
218.654014511,-16.03498542274052,-46.4765784114053,67.46781115879827,40.12892828364224,-26.770126091173623
218.687447118,-15.937803692905732,-47.29124236252545,67.46781115879827,40.048348106365836,-28.90397672162949
218.720877059,-15.840621963070944,-48.10590631364562,67.46781115879827,40.048348106365836,-30.940834141610082
218.754334518,-15.840621963070944,-48.920570264765786,67.46781115879827,40.048348106365836,-32.298739088263815
218.787765311,-15.840621963070944,-49.32790224032586,67.46781115879827,40.048348106365836,-33.65664403491756
218.821197437,-15.840621963070944,-49.65376782077393,67.46781115879827,39.88718775181306,-34.72356935014548
218.854655414,-15.840621963070944,-49.898167006109986,67.46781115879827,39.24254633360192,-35.59650824442289
218.888088207,-15.840621963070944,-49.979633401222,67.46781115879827,38.11442385173248,-35.88748787584869
218.921519728,-15.840621963070944,-50.14256619144603,67.89699570815452,36.82514101531024,-35.88748787584869
218.954977452,-15.840621963070944,-50.468431771894096,68.24034334763948,35.29411764705884,-35.88748787584869
218.988410845,-15.937803692905732,-50.549898167006106,68.49785407725321,33.60193392425464,-35.88748787584869
219.021854551,-15.937803692905732,-50.549898167006106,68.58369098712447,31.99033037872684,-35.88748787584869
219.055379275,-15.937803692905732,-50.549898167006106,68.58369098712447,30.86220789685737,-35.88748787584869
219.088810037,-16.229348882410108,-50.549898167006106,68.66952789699573,29.73408541498793,-35.88748787584869
219.122235578,-16.520894071914483,-50.38696537678208,69.01287553648069,28.686543110394837,-35.88748787584869
219.155684562,-16.61807580174927,-50.38696537678208,69.52789699570815,27.558420628525383,-35.88748787584869
219.189110232,-16.715257531584058,-50.549898167006106,70.21459227467813,26.269137792103137,-35.88748787584869
219.222535347,-16.61807580174927,-50.549898167006106,70.98712446351931,25.463336019339238,-35.88748787584869
219.255983813,-16.520894071914483,-50.549898167006106,71.67381974248929,24.657534246575352,-35.88748787584869
219.289410279,-16.520894071914483,-50.63136456211812,72.27467811158797,23.93231265108784,-35.88748787584869
219.322834375,-16.715257531584058,-50.63136456211812,72.7038626609442,23.12651087832394,-35.88748787584869
219.356282933,-16.81243926141886,-50.63136456211812,73.13304721030042,22.24012892828364,-35.88748787584869
